country,indicator,date,value
RUS,jhu-deaths,2020-07-20,12408
RUS,jhu-deaths,2020-07-21,12561
RUS,jhu-deaths,2020-07-22,12726
RUS,jhu-deaths,2020-07-23,12873
RUS,jhu-deaths,2020-07-24,13026
RUS,jhu-deaths,2020-07-25,13172
RWA,jhu-deaths,2020-01-22,0
RWA,jhu-deaths,2020-01-23,0
RWA,jhu-deaths,2020-01-24,0
RWA,jhu-deaths,2020-01-25,0
RWA,jhu-deaths,2020-01-26,0
RWA,jhu-deaths,2020-01-27,0
RWA,jhu-deaths,2020-01-28,0
RWA,jhu-deaths,2020-01-29,0
RWA,jhu-deaths,2020-01-30,0
RWA,jhu-deaths,2020-01-31,0
RWA,jhu-deaths,2020-02-01,0
RWA,jhu-deaths,2020-02-02,0
RWA,jhu-deaths,2020-02-03,0
RWA,jhu-deaths,2020-02-04,0
RWA,jhu-deaths,2020-02-05,0
RWA,jhu-deaths,2020-02-06,0
RWA,jhu-deaths,2020-02-07,0
RWA,jhu-deaths,2020-02-08,0
RWA,jhu-deaths,2020-02-09,0
RWA,jhu-deaths,2020-02-10,0
RWA,jhu-deaths,2020-02-11,0
RWA,jhu-deaths,2020-02-12,0
RWA,jhu-deaths,2020-02-13,0
RWA,jhu-deaths,2020-02-14,0
RWA,jhu-deaths,2020-02-15,0
RWA,jhu-deaths,2020-02-16,0
RWA,jhu-deaths,2020-02-17,0
RWA,jhu-deaths,2020-02-18,0
RWA,jhu-deaths,2020-02-19,0
RWA,jhu-deaths,2020-02-20,0
RWA,jhu-deaths,2020-02-21,0
RWA,jhu-deaths,2020-02-22,0
RWA,jhu-deaths,2020-02-23,0
RWA,jhu-deaths,2020-02-24,0
RWA,jhu-deaths,2020-02-25,0
RWA,jhu-deaths,2020-02-26,0
RWA,jhu-deaths,2020-02-27,0
RWA,jhu-deaths,2020-02-28,0
RWA,jhu-deaths,2020-02-29,0
RWA,jhu-deaths,2020-03-01,0
RWA,jhu-deaths,2020-03-02,0
RWA,jhu-deaths,2020-03-03,0
RWA,jhu-deaths,2020-03-04,0
RWA,jhu-deaths,2020-03-05,0
RWA,jhu-deaths,2020-03-06,0
RWA,jhu-deaths,2020-03-07,0
RWA,jhu-deaths,2020-03-08,0
RWA,jhu-deaths,2020-03-09,0
RWA,jhu-deaths,2020-03-10,0
RWA,jhu-deaths,2020-03-11,0
RWA,jhu-deaths,2020-03-12,0
RWA,jhu-deaths,2020-03-13,0
RWA,jhu-deaths,2020-03-14,0
RWA,jhu-deaths,2020-03-15,0
RWA,jhu-deaths,2020-03-16,0
RWA,jhu-deaths,2020-03-17,0
RWA,jhu-deaths,2020-03-18,0
RWA,jhu-deaths,2020-03-19,0
RWA,jhu-deaths,2020-03-20,0
RWA,jhu-deaths,2020-03-21,0
RWA,jhu-deaths,2020-03-22,0
RWA,jhu-deaths,2020-03-23,0
RWA,jhu-deaths,2020-03-24,0
RWA,jhu-deaths,2020-03-25,0
RWA,jhu-deaths,2020-03-26,0
RWA,jhu-deaths,2020-03-27,0
RWA,jhu-deaths,2020-03-28,0
RWA,jhu-deaths,2020-03-29,0
RWA,jhu-deaths,2020-03-30,0
RWA,jhu-deaths,2020-03-31,0
RWA,jhu-deaths,2020-04-01,0
RWA,jhu-deaths,2020-04-02,0
RWA,jhu-deaths,2020-04-03,0
RWA,jhu-deaths,2020-04-04,0
RWA,jhu-deaths,2020-04-05,0
RWA,jhu-deaths,2020-04-06,0
RWA,jhu-deaths,2020-04-07,0
RWA,jhu-deaths,2020-04-08,0
RWA,jhu-deaths,2020-04-09,0
RWA,jhu-deaths,2020-04-10,0
RWA,jhu-deaths,2020-04-11,0
RWA,jhu-deaths,2020-04-12,0
RWA,jhu-deaths,2020-04-13,0
RWA,jhu-deaths,2020-04-14,0
RWA,jhu-deaths,2020-04-15,0
RWA,jhu-deaths,2020-04-16,0
RWA,jhu-deaths,2020-04-17,0
RWA,jhu-deaths,2020-04-18,0
RWA,jhu-deaths,2020-04-19,0
RWA,jhu-deaths,2020-04-20,0
RWA,jhu-deaths,2020-04-21,0
RWA,jhu-deaths,2020-04-22,0
RWA,jhu-deaths,2020-04-23,0
RWA,jhu-deaths,2020-04-24,0
RWA,jhu-deaths,2020-04-25,0
RWA,jhu-deaths,2020-04-26,0
RWA,jhu-deaths,2020-04-27,0
RWA,jhu-deaths,2020-04-28,0
RWA,jhu-deaths,2020-04-29,0
RWA,jhu-deaths,2020-04-30,0
RWA,jhu-deaths,2020-05-01,0
RWA,jhu-deaths,2020-05-02,0
RWA,jhu-deaths,2020-05-03,0
RWA,jhu-deaths,2020-05-04,0
RWA,jhu-deaths,2020-05-05,0
RWA,jhu-deaths,2020-05-06,0
RWA,jhu-deaths,2020-05-07,0
RWA,jhu-deaths,2020-05-08,0
RWA,jhu-deaths,2020-05-09,0
RWA,jhu-deaths,2020-05-10,0
RWA,jhu-deaths,2020-05-11,0
RWA,jhu-deaths,2020-05-12,0
RWA,jhu-deaths,2020-05-13,0
RWA,jhu-deaths,2020-05-14,0
RWA,jhu-deaths,2020-05-15,0
RWA,jhu-deaths,2020-05-16,0
RWA,jhu-deaths,2020-05-17,0
RWA,jhu-deaths,2020-05-18,0
RWA,jhu-deaths,2020-05-19,0
RWA,jhu-deaths,2020-05-20,0
RWA,jhu-deaths,2020-05-21,0
RWA,jhu-deaths,2020-05-22,0
RWA,jhu-deaths,2020-05-23,0
RWA,jhu-deaths,2020-05-24,0
RWA,jhu-deaths,2020-05-25,0
RWA,jhu-deaths,2020-05-26,0
RWA,jhu-deaths,2020-05-27,0
RWA,jhu-deaths,2020-05-28,0
RWA,jhu-deaths,2020-05-29,0
RWA,jhu-deaths,2020-05-30,1
RWA,jhu-deaths,2020-05-31,1
RWA,jhu-deaths,2020-06-01,1
RWA,jhu-deaths,2020-06-02,2
RWA,jhu-deaths,2020-06-03,2
RWA,jhu-deaths,2020-06-04,2
RWA,jhu-deaths,2020-06-05,2
RWA,jhu-deaths,2020-06-06,2
RWA,jhu-deaths,2020-06-07,2
RWA,jhu-deaths,2020-06-08,2
RWA,jhu-deaths,2020-06-09,2
RWA,jhu-deaths,2020-06-10,2
RWA,jhu-deaths,2020-06-11,2
RWA,jhu-deaths,2020-06-12,2
RWA,jhu-deaths,2020-06-13,2
RWA,jhu-deaths,2020-06-14,2
RWA,jhu-deaths,2020-06-15,2
RWA,jhu-deaths,2020-06-16,2
RWA,jhu-deaths,2020-06-17,2
RWA,jhu-deaths,2020-06-18,2
RWA,jhu-deaths,2020-06-19,2
RWA,jhu-deaths,2020-06-20,2
RWA,jhu-deaths,2020-06-21,2
RWA,jhu-deaths,2020-06-22,2
RWA,jhu-deaths,2020-06-23,2
RWA,jhu-deaths,2020-06-24,2
RWA,jhu-deaths,2020-06-25,2
RWA,jhu-deaths,2020-06-26,2
RWA,jhu-deaths,2020-06-27,2
RWA,jhu-deaths,2020-06-28,2
RWA,jhu-deaths,2020-06-29,2
RWA,jhu-deaths,2020-06-30,2
RWA,jhu-deaths,2020-07-01,3
RWA,jhu-deaths,2020-07-02,3
RWA,jhu-deaths,2020-07-03,3
RWA,jhu-deaths,2020-07-04,3
RWA,jhu-deaths,2020-07-05,3
RWA,jhu-deaths,2020-07-06,3
RWA,jhu-deaths,2020-07-07,3
RWA,jhu-deaths,2020-07-08,3
RWA,jhu-deaths,2020-07-09,3
RWA,jhu-deaths,2020-07-10,3
RWA,jhu-deaths,2020-07-11,4
RWA,jhu-deaths,2020-07-12,4
RWA,jhu-deaths,2020-07-13,4
RWA,jhu-deaths,2020-07-14,4
RWA,jhu-deaths,2020-07-15,4
RWA,jhu-deaths,2020-07-16,4
RWA,jhu-deaths,2020-07-17,4
RWA,jhu-deaths,2020-07-18,5
RWA,jhu-deaths,2020-07-19,5
RWA,jhu-deaths,2020-07-20,5
RWA,jhu-deaths,2020-07-21,5
RWA,jhu-deaths,2020-07-22,5
RWA,jhu-deaths,2020-07-23,5
RWA,jhu-deaths,2020-07-24,5
RWA,jhu-deaths,2020-07-25,5
SAU,jhu-deaths,2020-01-22,0
SAU,jhu-deaths,2020-01-23,0
SAU,jhu-deaths,2020-01-24,0
SAU,jhu-deaths,2020-01-25,0
SAU,jhu-deaths,2020-01-26,0
SAU,jhu-deaths,2020-01-27,0
SAU,jhu-deaths,2020-01-28,0
SAU,jhu-deaths,2020-01-29,0
SAU,jhu-deaths,2020-01-30,0
SAU,jhu-deaths,2020-01-31,0
SAU,jhu-deaths,2020-02-01,0
SAU,jhu-deaths,2020-02-02,0
SAU,jhu-deaths,2020-02-03,0
SAU,jhu-deaths,2020-02-04,0
SAU,jhu-deaths,2020-02-05,0
SAU,jhu-deaths,2020-02-06,0
SAU,jhu-deaths,2020-02-07,0
SAU,jhu-deaths,2020-02-08,0
SAU,jhu-deaths,2020-02-09,0
SAU,jhu-deaths,2020-02-10,0
SAU,jhu-deaths,2020-02-11,0
SAU,jhu-deaths,2020-02-12,0
SAU,jhu-deaths,2020-02-13,0
SAU,jhu-deaths,2020-02-14,0
SAU,jhu-deaths,2020-02-15,0
SAU,jhu-deaths,2020-02-16,0
SAU,jhu-deaths,2020-02-17,0
SAU,jhu-deaths,2020-02-18,0
SAU,jhu-deaths,2020-02-19,0
SAU,jhu-deaths,2020-02-20,0
SAU,jhu-deaths,2020-02-21,0
SAU,jhu-deaths,2020-02-22,0
SAU,jhu-deaths,2020-02-23,0
SAU,jhu-deaths,2020-02-24,0
SAU,jhu-deaths,2020-02-25,0
SAU,jhu-deaths,2020-02-26,0
SAU,jhu-deaths,2020-02-27,0
SAU,jhu-deaths,2020-02-28,0
SAU,jhu-deaths,2020-02-29,0
SAU,jhu-deaths,2020-03-01,0
SAU,jhu-deaths,2020-03-02,0
SAU,jhu-deaths,2020-03-03,0
SAU,jhu-deaths,2020-03-04,0
SAU,jhu-deaths,2020-03-05,0
SAU,jhu-deaths,2020-03-06,0
SAU,jhu-deaths,2020-03-07,0
SAU,jhu-deaths,2020-03-08,0
SAU,jhu-deaths,2020-03-09,0
SAU,jhu-deaths,2020-03-10,0
SAU,jhu-deaths,2020-03-11,0
SAU,jhu-deaths,2020-03-12,0
SAU,jhu-deaths,2020-03-13,0
SAU,jhu-deaths,2020-03-14,0
SAU,jhu-deaths,2020-03-15,0
SAU,jhu-deaths,2020-03-16,0
SAU,jhu-deaths,2020-03-17,0
SAU,jhu-deaths,2020-03-18,0
SAU,jhu-deaths,2020-03-19,0
SAU,jhu-deaths,2020-03-20,0
SAU,jhu-deaths,2020-03-21,0
SAU,jhu-deaths,2020-03-22,0
SAU,jhu-deaths,2020-03-23,0
SAU,jhu-deaths,2020-03-24,1
SAU,jhu-deaths,2020-03-25,2
SAU,jhu-deaths,2020-03-26,3
SAU,jhu-deaths,2020-03-27,3
SAU,jhu-deaths,2020-03-28,4
SAU,jhu-deaths,2020-03-29,8
SAU,jhu-deaths,2020-03-30,8
SAU,jhu-deaths,2020-03-31,10
SAU,jhu-deaths,2020-04-01,16
SAU,jhu-deaths,2020-04-02,21
SAU,jhu-deaths,2020-04-03,25
SAU,jhu-deaths,2020-04-04,29
SAU,jhu-deaths,2020-04-05,34
SAU,jhu-deaths,2020-04-06,38
SAU,jhu-deaths,2020-04-07,41
SAU,jhu-deaths,2020-04-08,41
SAU,jhu-deaths,2020-04-09,44
SAU,jhu-deaths,2020-04-10,47
SAU,jhu-deaths,2020-04-11,52
SAU,jhu-deaths,2020-04-12,59
SAU,jhu-deaths,2020-04-13,65
SAU,jhu-deaths,2020-04-14,73
SAU,jhu-deaths,2020-04-15,79
SAU,jhu-deaths,2020-04-16,83
SAU,jhu-deaths,2020-04-17,87
SAU,jhu-deaths,2020-04-18,92
SAU,jhu-deaths,2020-04-19,97
SAU,jhu-deaths,2020-04-20,103
SAU,jhu-deaths,2020-04-21,109
SAU,jhu-deaths,2020-04-22,114
SAU,jhu-deaths,2020-04-23,121
SAU,jhu-deaths,2020-04-24,127
SAU,jhu-deaths,2020-04-25,136
SAU,jhu-deaths,2020-04-26,139
SAU,jhu-deaths,2020-04-27,144
SAU,jhu-deaths,2020-04-28,152
SAU,jhu-deaths,2020-04-29,157
SAU,jhu-deaths,2020-04-30,162
SAU,jhu-deaths,2020-05-01,169
SAU,jhu-deaths,2020-05-02,176
SAU,jhu-deaths,2020-05-03,184
SAU,jhu-deaths,2020-05-04,191
SAU,jhu-deaths,2020-05-05,200
SAU,jhu-deaths,2020-05-06,209
SAU,jhu-deaths,2020-05-07,219
SAU,jhu-deaths,2020-05-08,229
SAU,jhu-deaths,2020-05-09,239
SAU,jhu-deaths,2020-05-10,246
SAU,jhu-deaths,2020-05-11,255
SAU,jhu-deaths,2020-05-12,264
SAU,jhu-deaths,2020-05-13,273
SAU,jhu-deaths,2020-05-14,283
SAU,jhu-deaths,2020-05-15,292
SAU,jhu-deaths,2020-05-16,302
SAU,jhu-deaths,2020-05-17,312
SAU,jhu-deaths,2020-05-18,320
SAU,jhu-deaths,2020-05-19,329
SAU,jhu-deaths,2020-05-20,339
SAU,jhu-deaths,2020-05-21,351
SAU,jhu-deaths,2020-05-22,364
SAU,jhu-deaths,2020-05-23,379
SAU,jhu-deaths,2020-05-24,390
SAU,jhu-deaths,2020-05-25,399
SAU,jhu-deaths,2020-05-26,411
SAU,jhu-deaths,2020-05-27,425
SAU,jhu-deaths,2020-05-28,441
SAU,jhu-deaths,2020-05-29,458
SAU,jhu-deaths,2020-05-30,480
SAU,jhu-deaths,2020-05-31,503
SAU,jhu-deaths,2020-06-01,525
SAU,jhu-deaths,2020-06-02,549
SAU,jhu-deaths,2020-06-03,579
SAU,jhu-deaths,2020-06-04,611
SAU,jhu-deaths,2020-06-05,642
SAU,jhu-deaths,2020-06-06,676
SAU,jhu-deaths,2020-06-07,712
SAU,jhu-deaths,2020-06-08,746
SAU,jhu-deaths,2020-06-09,783
SAU,jhu-deaths,2020-06-10,819
SAU,jhu-deaths,2020-06-11,857
SAU,jhu-deaths,2020-06-12,893
SAU,jhu-deaths,2020-06-13,932
SAU,jhu-deaths,2020-06-14,972
SAU,jhu-deaths,2020-06-15,1011
SAU,jhu-deaths,2020-06-16,1052
SAU,jhu-deaths,2020-06-17,1091
SAU,jhu-deaths,2020-06-18,1139
SAU,jhu-deaths,2020-06-19,1184
SAU,jhu-deaths,2020-06-20,1230
SAU,jhu-deaths,2020-06-21,1267
SAU,jhu-deaths,2020-06-22,1307
SAU,jhu-deaths,2020-06-23,1346
SAU,jhu-deaths,2020-06-24,1387
SAU,jhu-deaths,2020-06-25,1428
SAU,jhu-deaths,2020-06-26,1474
SAU,jhu-deaths,2020-06-27,1511
SAU,jhu-deaths,2020-06-28,1551
SAU,jhu-deaths,2020-06-29,1599
SAU,jhu-deaths,2020-06-30,1649
SAU,jhu-deaths,2020-07-01,1698
SAU,jhu-deaths,2020-07-02,1752
SAU,jhu-deaths,2020-07-03,1802
SAU,jhu-deaths,2020-07-04,1858
SAU,jhu-deaths,2020-07-05,1916
SAU,jhu-deaths,2020-07-06,1968
SAU,jhu-deaths,2020-07-07,2017
SAU,jhu-deaths,2020-07-08,2059
SAU,jhu-deaths,2020-07-09,2100
SAU,jhu-deaths,2020-07-10,2151
SAU,jhu-deaths,2020-07-11,2181
SAU,jhu-deaths,2020-07-12,2223
SAU,jhu-deaths,2020-07-13,2243
SAU,jhu-deaths,2020-07-14,2283
SAU,jhu-deaths,2020-07-15,2325
SAU,jhu-deaths,2020-07-16,2370
SAU,jhu-deaths,2020-07-17,2407
SAU,jhu-deaths,2020-07-18,2447
SAU,jhu-deaths,2020-07-19,2486
SAU,jhu-deaths,2020-07-20,2523
SAU,jhu-deaths,2020-07-21,2557
SAU,jhu-deaths,2020-07-22,2601
SAU,jhu-deaths,2020-07-23,2635
SAU,jhu-deaths,2020-07-24,2672
SAU,jhu-deaths,2020-07-25,2703
SDN,jhu-deaths,2020-01-22,0
SDN,jhu-deaths,2020-01-23,0
SDN,jhu-deaths,2020-01-24,0
SDN,jhu-deaths,2020-01-25,0
SDN,jhu-deaths,2020-01-26,0
SDN,jhu-deaths,2020-01-27,0
SDN,jhu-deaths,2020-01-28,0
SDN,jhu-deaths,2020-01-29,0
SDN,jhu-deaths,2020-01-30,0
SDN,jhu-deaths,2020-01-31,0
SDN,jhu-deaths,2020-02-01,0
SDN,jhu-deaths,2020-02-02,0
SDN,jhu-deaths,2020-02-03,0
SDN,jhu-deaths,2020-02-04,0
SDN,jhu-deaths,2020-02-05,0
SDN,jhu-deaths,2020-02-06,0
SDN,jhu-deaths,2020-02-07,0
SDN,jhu-deaths,2020-02-08,0
SDN,jhu-deaths,2020-02-09,0
SDN,jhu-deaths,2020-02-10,0
SDN,jhu-deaths,2020-02-11,0
SDN,jhu-deaths,2020-02-12,0
SDN,jhu-deaths,2020-02-13,0
SDN,jhu-deaths,2020-02-14,0
SDN,jhu-deaths,2020-02-15,0
SDN,jhu-deaths,2020-02-16,0
SDN,jhu-deaths,2020-02-17,0
SDN,jhu-deaths,2020-02-18,0
SDN,jhu-deaths,2020-02-19,0
SDN,jhu-deaths,2020-02-20,0
SDN,jhu-deaths,2020-02-21,0
SDN,jhu-deaths,2020-02-22,0
SDN,jhu-deaths,2020-02-23,0
SDN,jhu-deaths,2020-02-24,0
SDN,jhu-deaths,2020-02-25,0
SDN,jhu-deaths,2020-02-26,0
SDN,jhu-deaths,2020-02-27,0
SDN,jhu-deaths,2020-02-28,0
SDN,jhu-deaths,2020-02-29,0
SDN,jhu-deaths,2020-03-01,0
SDN,jhu-deaths,2020-03-02,0
SDN,jhu-deaths,2020-03-03,0
SDN,jhu-deaths,2020-03-04,0
SDN,jhu-deaths,2020-03-05,0
SDN,jhu-deaths,2020-03-06,0
SDN,jhu-deaths,2020-03-07,0
SDN,jhu-deaths,2020-03-08,0
SDN,jhu-deaths,2020-03-09,0
SDN,jhu-deaths,2020-03-10,0
SDN,jhu-deaths,2020-03-11,0
SDN,jhu-deaths,2020-03-12,0
SDN,jhu-deaths,2020-03-13,1
SDN,jhu-deaths,2020-03-14,1
SDN,jhu-deaths,2020-03-15,1
SDN,jhu-deaths,2020-03-16,1
SDN,jhu-deaths,2020-03-17,1
SDN,jhu-deaths,2020-03-18,1
SDN,jhu-deaths,2020-03-19,1
SDN,jhu-deaths,2020-03-20,1
SDN,jhu-deaths,2020-03-21,1
SDN,jhu-deaths,2020-03-22,1
SDN,jhu-deaths,2020-03-23,1
SDN,jhu-deaths,2020-03-24,1
SDN,jhu-deaths,2020-03-25,1
SDN,jhu-deaths,2020-03-26,1
SDN,jhu-deaths,2020-03-27,1
SDN,jhu-deaths,2020-03-28,1
SDN,jhu-deaths,2020-03-29,1
SDN,jhu-deaths,2020-03-30,2
SDN,jhu-deaths,2020-03-31,2
SDN,jhu-deaths,2020-04-01,2
SDN,jhu-deaths,2020-04-02,2
SDN,jhu-deaths,2020-04-03,2
SDN,jhu-deaths,2020-04-04,2
SDN,jhu-deaths,2020-04-05,2
SDN,jhu-deaths,2020-04-06,2
SDN,jhu-deaths,2020-04-07,2
SDN,jhu-deaths,2020-04-08,2
SDN,jhu-deaths,2020-04-09,2
SDN,jhu-deaths,2020-04-10,2
SDN,jhu-deaths,2020-04-11,2
SDN,jhu-deaths,2020-04-12,2
SDN,jhu-deaths,2020-04-13,4
SDN,jhu-deaths,2020-04-14,5
SDN,jhu-deaths,2020-04-15,5
SDN,jhu-deaths,2020-04-16,5
SDN,jhu-deaths,2020-04-17,6
SDN,jhu-deaths,2020-04-18,10
SDN,jhu-deaths,2020-04-19,10
SDN,jhu-deaths,2020-04-20,12
SDN,jhu-deaths,2020-04-21,12
SDN,jhu-deaths,2020-04-22,13
SDN,jhu-deaths,2020-04-23,16
SDN,jhu-deaths,2020-04-24,16
SDN,jhu-deaths,2020-04-25,17
SDN,jhu-deaths,2020-04-26,21
SDN,jhu-deaths,2020-04-27,22
SDN,jhu-deaths,2020-04-28,25
SDN,jhu-deaths,2020-04-29,28
SDN,jhu-deaths,2020-04-30,31
SDN,jhu-deaths,2020-05-01,36
SDN,jhu-deaths,2020-05-02,41
SDN,jhu-deaths,2020-05-03,41
SDN,jhu-deaths,2020-05-04,41
SDN,jhu-deaths,2020-05-05,45
SDN,jhu-deaths,2020-05-06,49
SDN,jhu-deaths,2020-05-07,52
SDN,jhu-deaths,2020-05-08,59
SDN,jhu-deaths,2020-05-09,64
SDN,jhu-deaths,2020-05-10,70
SDN,jhu-deaths,2020-05-11,74
SDN,jhu-deaths,2020-05-12,80
SDN,jhu-deaths,2020-05-13,90
SDN,jhu-deaths,2020-05-14,90
SDN,jhu-deaths,2020-05-15,91
SDN,jhu-deaths,2020-05-16,97
SDN,jhu-deaths,2020-05-17,97
SDN,jhu-deaths,2020-05-18,105
SDN,jhu-deaths,2020-05-19,111
SDN,jhu-deaths,2020-05-20,111
SDN,jhu-deaths,2020-05-21,121
SDN,jhu-deaths,2020-05-22,137
SDN,jhu-deaths,2020-05-23,146
SDN,jhu-deaths,2020-05-24,165
SDN,jhu-deaths,2020-05-25,170
SDN,jhu-deaths,2020-05-26,170
SDN,jhu-deaths,2020-05-27,195
SDN,jhu-deaths,2020-05-28,195
SDN,jhu-deaths,2020-05-29,233
SDN,jhu-deaths,2020-05-30,262
SDN,jhu-deaths,2020-05-31,286
SDN,jhu-deaths,2020-06-01,298
SDN,jhu-deaths,2020-06-02,307
SDN,jhu-deaths,2020-06-03,314
SDN,jhu-deaths,2020-06-04,333
SDN,jhu-deaths,2020-06-05,347
SDN,jhu-deaths,2020-06-06,359
SDN,jhu-deaths,2020-06-07,359
SDN,jhu-deaths,2020-06-08,372
SDN,jhu-deaths,2020-06-09,389
SDN,jhu-deaths,2020-06-10,401
SDN,jhu-deaths,2020-06-11,413
SDN,jhu-deaths,2020-06-12,433
SDN,jhu-deaths,2020-06-13,447
SDN,jhu-deaths,2020-06-14,459
SDN,jhu-deaths,2020-06-15,468
SDN,jhu-deaths,2020-06-16,477
SDN,jhu-deaths,2020-06-17,487
SDN,jhu-deaths,2020-06-18,487
SDN,jhu-deaths,2020-06-19,506
SDN,jhu-deaths,2020-06-20,521
SDN,jhu-deaths,2020-06-21,521
SDN,jhu-deaths,2020-06-22,533
SDN,jhu-deaths,2020-06-23,548
SDN,jhu-deaths,2020-06-24,548
SDN,jhu-deaths,2020-06-25,556
SDN,jhu-deaths,2020-06-26,572
SDN,jhu-deaths,2020-06-27,572
SDN,jhu-deaths,2020-06-28,572
SDN,jhu-deaths,2020-06-29,572
SDN,jhu-deaths,2020-06-30,572
SDN,jhu-deaths,2020-07-01,602
SDN,jhu-deaths,2020-07-02,602
SDN,jhu-deaths,2020-07-03,604
SDN,jhu-deaths,2020-07-04,608
SDN,jhu-deaths,2020-07-05,608
SDN,jhu-deaths,2020-07-06,616
SDN,jhu-deaths,2020-07-07,622
SDN,jhu-deaths,2020-07-08,636
SDN,jhu-deaths,2020-07-09,641
SDN,jhu-deaths,2020-07-10,649
SDN,jhu-deaths,2020-07-11,650
SDN,jhu-deaths,2020-07-12,650
SDN,jhu-deaths,2020-07-13,657
SDN,jhu-deaths,2020-07-14,659
SDN,jhu-deaths,2020-07-15,668
SDN,jhu-deaths,2020-07-16,668
SDN,jhu-deaths,2020-07-17,668
SDN,jhu-deaths,2020-07-18,673
SDN,jhu-deaths,2020-07-19,693
SDN,jhu-deaths,2020-07-20,693
SDN,jhu-deaths,2020-07-21,693
SDN,jhu-deaths,2020-07-22,708
SDN,jhu-deaths,2020-07-23,708
SDN,jhu-deaths,2020-07-24,715
SDN,jhu-deaths,2020-07-25,717
SEN,jhu-deaths,2020-01-22,0
SEN,jhu-deaths,2020-01-23,0
SEN,jhu-deaths,2020-01-24,0
SEN,jhu-deaths,2020-01-25,0
SEN,jhu-deaths,2020-01-26,0
SEN,jhu-deaths,2020-01-27,0
SEN,jhu-deaths,2020-01-28,0
SEN,jhu-deaths,2020-01-29,0
SEN,jhu-deaths,2020-01-30,0
SEN,jhu-deaths,2020-01-31,0
SEN,jhu-deaths,2020-02-01,0
SEN,jhu-deaths,2020-02-02,0
SEN,jhu-deaths,2020-02-03,0
SEN,jhu-deaths,2020-02-04,0
SEN,jhu-deaths,2020-02-05,0
SEN,jhu-deaths,2020-02-06,0
SEN,jhu-deaths,2020-02-07,0
SEN,jhu-deaths,2020-02-08,0
SEN,jhu-deaths,2020-02-09,0
SEN,jhu-deaths,2020-02-10,0
SEN,jhu-deaths,2020-02-11,0
SEN,jhu-deaths,2020-02-12,0
SEN,jhu-deaths,2020-02-13,0
SEN,jhu-deaths,2020-02-14,0
SEN,jhu-deaths,2020-02-15,0
SEN,jhu-deaths,2020-02-16,0
SEN,jhu-deaths,2020-02-17,0
SEN,jhu-deaths,2020-02-18,0
SEN,jhu-deaths,2020-02-19,0
SEN,jhu-deaths,2020-02-20,0
SEN,jhu-deaths,2020-02-21,0
SEN,jhu-deaths,2020-02-22,0
SEN,jhu-deaths,2020-02-23,0
SEN,jhu-deaths,2020-02-24,0
SEN,jhu-deaths,2020-02-25,0
SEN,jhu-deaths,2020-02-26,0
SEN,jhu-deaths,2020-02-27,0
SEN,jhu-deaths,2020-02-28,0
SEN,jhu-deaths,2020-02-29,0
SEN,jhu-deaths,2020-03-01,0
SEN,jhu-deaths,2020-03-02,0
SEN,jhu-deaths,2020-03-03,0
SEN,jhu-deaths,2020-03-04,0
SEN,jhu-deaths,2020-03-05,0
SEN,jhu-deaths,2020-03-06,0
SEN,jhu-deaths,2020-03-07,0
SEN,jhu-deaths,2020-03-08,0
SEN,jhu-deaths,2020-03-09,0
SEN,jhu-deaths,2020-03-10,0
SEN,jhu-deaths,2020-03-11,0
SEN,jhu-deaths,2020-03-12,0
SEN,jhu-deaths,2020-03-13,0
SEN,jhu-deaths,2020-03-14,0
SEN,jhu-deaths,2020-03-15,0
SEN,jhu-deaths,2020-03-16,0
SEN,jhu-deaths,2020-03-17,0
SEN,jhu-deaths,2020-03-18,0
SEN,jhu-deaths,2020-03-19,0
SEN,jhu-deaths,2020-03-20,0
SEN,jhu-deaths,2020-03-21,0
SEN,jhu-deaths,2020-03-22,0
SEN,jhu-deaths,2020-03-23,0
SEN,jhu-deaths,2020-03-24,0
SEN,jhu-deaths,2020-03-25,0
SEN,jhu-deaths,2020-03-26,0
SEN,jhu-deaths,2020-03-27,0
SEN,jhu-deaths,2020-03-28,0
SEN,jhu-deaths,2020-03-29,0
SEN,jhu-deaths,2020-03-30,0
SEN,jhu-deaths,2020-03-31,0
SEN,jhu-deaths,2020-04-01,1
SEN,jhu-deaths,2020-04-02,1
SEN,jhu-deaths,2020-04-03,1
SEN,jhu-deaths,2020-04-04,2
SEN,jhu-deaths,2020-04-05,2
SEN,jhu-deaths,2020-04-06,2
SEN,jhu-deaths,2020-04-07,2
SEN,jhu-deaths,2020-04-08,2
SEN,jhu-deaths,2020-04-09,2
SEN,jhu-deaths,2020-04-10,2
SEN,jhu-deaths,2020-04-11,2
SEN,jhu-deaths,2020-04-12,2
SEN,jhu-deaths,2020-04-13,2
SEN,jhu-deaths,2020-04-14,2
SEN,jhu-deaths,2020-04-15,2
SEN,jhu-deaths,2020-04-16,2
SEN,jhu-deaths,2020-04-17,2
SEN,jhu-deaths,2020-04-18,3
SEN,jhu-deaths,2020-04-19,3
SEN,jhu-deaths,2020-04-20,5
SEN,jhu-deaths,2020-04-21,5
SEN,jhu-deaths,2020-04-22,6
SEN,jhu-deaths,2020-04-23,6
SEN,jhu-deaths,2020-04-24,7
SEN,jhu-deaths,2020-04-25,7
SEN,jhu-deaths,2020-04-26,9
SEN,jhu-deaths,2020-04-27,9
SEN,jhu-deaths,2020-04-28,9
SEN,jhu-deaths,2020-04-29,9
